timestamp,accel_A-01_ms2,accel_A-02_ms2
1308.027,-0.199,-0.022
1308.047,-0.093,-0.048
1308.067,-0.086,-0.043
1308.087,-0.018,-0.022
1308.107,0.016,-0.037
1308.127,0.009,-0.011
1308.147,-0.003,-0.05
1308.167,-0.025,0.005
1308.187,-0.046,-0.09
1308.207,0.125,-0.113
1308.227,0.119,-0.128
1308.247,0.03,-0.066
1308.267,0.108,-0.023
1308.287,0.137,-0.086
1308.307,0.211,-0.081
1308.327,0.222,-0.082
1308.347,0.168,-0.111
1308.367,0.204,-0.087
1308.387,0.182,-0.106
1308.407,0.163,-0.098
1308.427,0.224,-0.083
1308.447,0.156,-0.096
1308.467,0.174,-0.091
1308.487,0.051,-0.076
1308.507,0.245,-0.119
1308.527,0.154,-0.059
1308.547,0.18,-0.064
1308.567,0.273,-0.129
1308.587,0.198,-0.092
1308.607,0.174,-0.137
1308.627,0.075,-0.169
1308.647,0.217,-0.022
1308.667,0.101,-0.159
1308.687,0.147,-0.103
1308.707,0.074,0.0
1308.727,0.042,-0.086
1308.747,0.071,-0.032
1308.767,0.07,-0.072
1308.787,-0.066,-0.124
1308.807,0.026,-0.082
1308.827,-0.081,-0.102
1308.847,-0.02,-0.046
1308.867,-0.083,-0.007
1308.887,-0.102,-0.061
1308.907,-0.184,-0.108
1308.927,-0.05,-0.041
1308.947,-0.21,0.003
1308.967,-0.202,0.02
1308.987,-0.177,0.056
1309.007,-0.164,0.046
1309.027,-0.132,0.047
1309.047,-0.279,0.11
1309.067,-0.191,0.024
1309.087,-0.19,-0.016
1309.107,-0.303,0.016
1309.127,-0.111,0.065
1309.147,-0.266,0.057
1309.167,-0.212,0.078
1309.187,-0.151,0.027
1309.207,-0.234,0.104
1309.227,-0.123,0.141
1309.247,-0.229,0.067
1309.267,-0.135,0.016
1309.287,-0.11,0.054
1309.307,-0.137,0.064
1309.327,-0.065,0.016
1309.347,-0.018,0.134
1309.367,-0.006,0.062
1309.387,-0.021,0.073
1309.407,0.004,0.128
1309.427,0.019,0.025
1309.447,0.023,0.074
1309.467,0.048,0.158
1309.487,0.114,0.123
1309.507,0.078,0.1
1309.527,0.088,-0.003
1309.547,0.16,0.142
1309.567,0.163,0.011
1309.587,0.092,0.125
1309.607,0.102,0.074
1309.627,0.128,0.065
1309.647,0.215,0.085
1309.667,0.207,0.075
1309.687,0.147,0.01
1309.707,0.188,0.109
1309.727,0.153,0.037
1309.747,0.188,0.069
1309.767,0.222,0.098
1309.787,0.247,0.059
1309.807,0.15,0.088
1309.827,0.236,0.08
1309.847,0.132,0.009
1309.867,0.122,0.088
1309.887,0.106,0.121
1309.907,0.15,0.038
1309.927,0.206,-0.109
1309.947,-0.002,0.001
1309.967,0.036,0.05
1309.987,0.028,0.087
1310.007,0.013,-0.007
1310.027,0.02,0.005
1310.047,0.015,-0.01
1310.067,0.046,0.025
1310.087,-0.024,-0.147
1310.107,-0.107,-0.057
1310.127,-0.051,-0.055
1310.147,-0.094,-0.02
1310.167,-0.179,-0.026
1310.187,-0.11,-0.066
1310.207,-0.185,-0.045
1310.227,-0.179,-0.075
1310.247,-0.148,-0.067
1310.267,-0.164,-0.101
1310.287,-0.169,-0.058
1310.307,-0.16,-0.041
1310.327,-0.289,-0.118
1310.347,-0.189,-0.125
1310.367,-0.262,-0.077
1310.387,-0.249,-0.092
1310.407,-0.242,-0.064
1310.427,-0.14,-0.04
1310.447,-0.181,-0.064
1310.467,-0.215,-0.087
1310.487,-0.24,-0.112
1310.507,-0.094,-0.039
1310.527,-0.051,-0.174
1310.547,-0.129,-0.081
1310.567,-0.095,-0.24
1310.587,-0.087,-0.197
1310.607,-0.117,-0.086
1310.627,-0.036,-0.09
1310.647,-0.002,-0.105
1310.667,0.019,-0.069
1310.687,0.019,-0.083
1310.707,0.095,-0.021
1310.727,0.13,-0.069
1310.747,0.103,-0.048
1310.767,0.106,-0.043
1310.787,0.129,-0.077
1310.807,0.189,-0.087
1310.827,0.188,-0.104
1310.847,0.222,-0.03
1310.867,0.172,-0.031
1310.887,0.175,-0.043
1310.907,0.122,-0.011
1310.927,0.254,-0.046
1310.947,0.231,-0.008
1310.967,0.13,-0.03
1310.987,0.24,-0.085
1311.007,0.204,-0.109
1311.027,0.308,-0.052
1311.047,0.157,-0.097
1311.067,0.217,0.054
1311.087,0.22,0.001
1311.107,0.103,-0.027
1311.127,0.185,-0.024
1311.147,0.135,0.109
1311.167,0.072,0.047
1311.187,0.212,0.02
1311.207,0.178,-0.087
1311.227,0.152,0.082
1311.247,0.073,-0.01
1311.267,0.032,0.05
1311.287,-0.052,0.107
1311.307,0.024,0.089
1311.327,-0.04,0.049
1311.347,-0.055,0.059
1311.367,-0.088,0.03
1311.387,-0.158,0.016
1311.407,-0.078,0.076
1311.427,-0.155,0.078
1311.447,-0.143,0.157
1311.467,-0.133,0.097
1311.487,-0.176,0.091
1311.507,-0.187,0.098
1311.527,-0.232,0.015
1311.547,-0.231,0.022
1311.567,-0.205,0.133
1311.587,-0.172,0.11
1311.607,-0.215,0.067
1311.627,-0.086,0.071
1311.647,-0.168,0.182
1311.667,-0.16,0.072
1311.687,-0.14,0.03
1311.707,-0.191,0.138
1311.727,-0.217,0.092
1311.747,-0.185,0.136
1311.767,-0.189,0.069
1311.787,-0.132,0.15
1311.807,-0.042,0.167
1311.827,-0.058,0.008
1311.847,-0.104,0.025
1311.867,-0.07,0.139
1311.887,0.009,0.139
1311.907,-0.001,0.099
1311.927,-0.03,-0.063
1311.947,0.039,0.015
1311.967,-0.004,0.013
1311.987,0.1,0.069
1312.007,0.023,-0.027
1312.027,0.146,0.089
1312.047,0.101,-0.031
1312.067,0.202,-0.069
1312.087,0.189,-0.031
1312.107,0.09,0.023
1312.127,0.122,0.08
1312.147,0.208,-0.048
1312.167,0.14,-0.087
1312.187,0.216,0.003
1312.207,0.209,0.004
1312.227,0.135,-0.081
1312.247,0.184,-0.066
1312.267,0.13,0.026
1312.287,0.162,-0.034
1312.307,0.169,0.047
1312.327,0.129,-0.061
1312.347,0.184,-0.031
1312.367,0.113,-0.072
1312.387,0.21,-0.0
1312.407,0.077,-0.032
1312.427,0.164,-0.054
1312.447,0.123,-0.127
1312.467,0.093,-0.152
1312.487,0.086,-0.12
1312.507,0.055,-0.118
1312.527,0.039,-0.132
1312.547,0.056,-0.131
1312.567,0.051,-0.126
1312.587,-0.049,-0.084
1312.607,-0.054,-0.106
1312.627,0.017,-0.066
1312.647,-0.129,-0.04
1312.667,-0.115,-0.068
1312.687,-0.093,-0.117
1312.707,-0.18,-0.177
1312.727,-0.176,-0.137
1312.747,-0.15,-0.166
1312.767,-0.166,-0.133
1312.787,-0.26,-0.15
1312.807,-0.221,-0.172
1312.827,-0.229,-0.131
1312.847,-0.17,-0.041
1312.867,-0.239,-0.037
1312.887,-0.16,-0.071
1312.907,-0.187,-0.117
1312.927,-0.22,-0.049
1312.947,-0.161,-0.209
1312.967,-0.144,-0.055
1312.987,-0.144,-0.015
1313.007,-0.143,-0.045
1313.027,-0.112,-0.016
1313.047,-0.134,-0.066
1313.067,-0.168,-0.038
1313.087,-0.099,-0.042
1313.107,-0.091,0.016
1313.127,-0.015,0.053
1313.147,-0.059,-0.071
1313.167,0.053,-0.146
1313.187,-0.027,0.007
1313.207,-0.002,0.041
1313.227,0.096,-0.031
1313.247,-0.02,-0.079
1313.267,0.046,0.057
1313.287,0.182,0.061
1313.307,0.011,-0.036
1313.327,0.142,0.01
1313.347,0.147,0.034
1313.367,0.155,0.01
1313.387,0.208,0.126
1313.407,0.252,0.113
1313.427,0.187,0.022
1313.447,0.084,0.046
1313.467,0.218,0.098
1313.487,0.165,0.113
1313.507,0.224,0.185
1313.527,0.29,0.151
1313.547,0.153,0.092
1313.567,0.251,0.16
1313.587,0.196,-0.001
1313.607,0.106,0.119
1313.627,0.121,0.117
1313.647,0.151,0.113
1313.667,0.054,0.102
1313.687,0.139,0.053
1313.707,0.063,0.165
1313.727,-0.001,0.082
1313.747,0.146,0.093
1313.767,0.065,0.133
1313.787,0.069,0.043
1313.807,-0.032,0.085
1313.827,-0.043,0.145
1313.847,-0.119,0.157
1313.867,-0.049,0.064
1313.887,-0.043,-0.024
1313.907,-0.074,-0.007
1313.927,-0.071,0.11
1313.947,-0.182,0.128
1313.967,-0.158,0.006
1313.987,-0.087,0.089
1314.007,-0.113,0.136
1314.027,-0.231,0.058
1314.047,-0.155,0.052
1314.067,-0.188,0.091
1314.087,-0.18,0.14
1314.107,-0.167,0.051
1314.127,-0.189,-0.055
1314.147,-0.145,0.136
1314.167,-0.193,-0.04
1314.187,-0.223,-0.056
1314.207,-0.197,-0.01
1314.227,-0.162,0.075
1314.247,-0.117,0.06
1314.267,-0.139,-0.02
1314.287,-0.18,0.021
1314.307,-0.121,0.061
1314.327,-0.133,0.09
1314.347,-0.043,0.037
1314.367,-0.072,-0.125
1314.387,-0.049,0.023
1314.407,0.128,-0.103
1314.427,-0.03,-0.058
1314.447,0.076,-0.045
1314.467,0.087,-0.09
1314.487,0.094,-0.052
1314.507,0.01,-0.009
1314.527,0.091,-0.112
1314.547,0.101,-0.15
1314.567,0.143,-0.088
1314.587,0.197,-0.013
1314.607,0.126,-0.079
1314.627,0.262,-0.022
1314.647,0.171,-0.144
1314.667,0.127,-0.154
1314.687,0.252,-0.098
1314.707,0.204,-0.174
1314.727,0.13,-0.02
1314.747,0.19,-0.073
1314.767,0.159,-0.117
1314.787,0.2,-0.115
1314.807,0.242,-0.099
1314.827,0.14,-0.093
1314.847,0.171,-0.048
1314.867,0.242,-0.13
1314.887,0.178,-0.075
1314.907,0.107,-0.037
1314.927,0.089,-0.077
1314.947,0.025,-0.205
1314.967,-0.015,-0.019
1314.987,0.093,-0.114
1315.007,-0.003,-0.09
1315.027,0.072,-0.051
1315.047,0.061,-0.088
1315.067,-0.048,-0.032
1315.087,-0.052,-0.101
1315.107,-0.064,-0.149
1315.127,-0.047,-0.079
1315.147,-0.024,0.014
1315.167,-0.099,-0.115
1315.187,-0.074,-0.039
1315.207,-0.154,-0.092
1315.227,-0.156,-0.038
1315.247,-0.153,0.004
1315.267,-0.213,-0.034
1315.287,-0.13,0.016
1315.307,-0.202,-0.011
1315.327,-0.219,-0.021
1315.347,-0.272,-0.014
1315.367,-0.248,-0.073
1315.387,-0.169,0.078
1315.407,-0.167,-0.003
1315.427,-0.185,-0.004
1315.447,-0.168,-0.041
1315.467,-0.238,0.077
1315.487,-0.199,0.039
1315.507,-0.158,0.108
1315.527,-0.155,0.076
1315.547,-0.106,0.044
1315.567,-0.163,0.056
1315.587,-0.16,0.06
1315.607,-0.105,-0.002
1315.627,-0.089,0.103
1315.647,-0.029,0.109
1315.667,-0.018,0.134
1315.687,0.078,0.057
1315.707,0.011,0.12
1315.727,0.007,0.142
1315.747,0.072,0.16
1315.767,0.1,0.092
1315.787,0.089,0.134
1315.807,0.168,0.134
1315.827,0.075,0.015
1315.847,0.143,0.137
1315.867,0.208,0.01
1315.887,0.075,0.014
1315.907,0.212,0.033
1315.927,0.232,0.174
1315.947,0.162,0.161
1315.967,0.198,0.058
1315.987,0.153,0.064
1316.007,0.179,0.093
1316.027,0.238,0.039
1316.047,0.202,0.066
1316.067,0.148,0.094
1316.087,0.188,0.126
1316.107,0.18,-0.081
1316.127,0.142,0.037
1316.147,0.202,0.05
1316.167,0.173,0.038
1316.187,0.098,0.091
1316.207,0.137,0.043
1316.227,0.052,0.018
1316.247,0.048,0.063
1316.267,-0.003,0.068
1316.287,0.061,-0.075
1316.307,-0.039,0.023
1316.327,-0.039,-0.028
1316.347,-0.075,0.048
1316.367,-0.015,0.021
1316.387,-0.013,-0.015
1316.407,-0.099,-0.03
1316.427,-0.217,-0.1
1316.447,-0.126,-0.018
1316.467,-0.201,-0.049
1316.487,-0.107,0.009
1316.507,-0.237,-0.05
1316.527,-0.064,-0.033
1316.547,-0.156,-0.061
1316.567,-0.21,-0.082
1316.587,-0.225,-0.08
1316.607,-0.135,-0.113
1316.627,-0.16,-0.165
1316.647,-0.218,-0.011
1316.667,-0.199,-0.103
1316.687,-0.203,-0.066
1316.707,-0.188,-0.134
1316.727,-0.243,-0.149
1316.747,-0.255,-0.145
1316.767,-0.176,-0.116
1316.787,-0.199,-0.103
1316.807,-0.062,-0.111
1316.827,-0.126,-0.067
1316.847,-0.062,-0.12
1316.867,-0.083,-0.08
1316.887,-0.146,-0.15
1316.907,-0.115,-0.121
1316.927,-0.002,-0.001
1316.947,0.037,-0.012
1316.967,0.046,-0.099
1316.987,0.061,-0.049
1317.007,0.028,0.001
1317.027,0.122,0.027
1317.047,0.061,-0.195
1317.067,0.056,-0.086
1317.087,0.123,-0.052
1317.107,0.142,-0.111
1317.127,0.095,-0.12
1317.147,0.178,-0.007
1317.167,0.207,-0.053
1317.187,0.221,-0.008
1317.207,0.147,-0.089
1317.227,0.129,-0.018
1317.247,0.175,-0.149
1317.267,0.232,-0.052
1317.287,0.252,0.038
1317.307,0.212,-0.013
1317.327,0.115,-0.076
1317.347,0.167,0.046
1317.367,0.148,0.005
1317.387,0.184,0.003
1317.407,0.114,0.053
1317.427,0.141,0.004
1317.447,0.168,0.055
1317.467,0.019,0.034
1317.487,0.05,0.015
1317.507,0.082,-0.032
1317.527,0.057,0.054
1317.547,-0.002,0.044
1317.567,-0.07,-0.026
1317.587,0.007,0.081
1317.607,-0.132,0.036
1317.627,-0.069,0.102
1317.647,-0.105,0.1
1317.667,-0.069,0.036
1317.687,-0.036,0.079
1317.707,-0.219,0.025
1317.727,-0.123,0.102
1317.747,-0.127,0.018
1317.767,-0.168,0.121
1317.787,-0.215,0.127
1317.807,-0.175,0.215
1317.827,-0.126,0.145
1317.847,-0.247,0.12
1317.867,-0.213,0.163
1317.887,-0.173,0.123
1317.907,-0.211,0.149
1317.927,-0.218,0.175
1317.947,-0.277,0.154
1317.967,-0.252,0.095
1317.987,-0.134,0.144
1318.007,-0.194,0.052
1318.027,-0.166,0.126
1318.047,-0.163,0.113
1318.067,-0.156,-0.025
1318.087,-0.048,0.106
1318.107,-0.157,0.057
1318.127,-0.014,0.076
1318.147,0.01,0.141
1318.167,0.056,0.143
1318.187,-0.063,0.092
1318.207,-0.026,0.031
1318.227,0.006,0.066
1318.247,0.061,0.035
1318.267,0.017,0.066
1318.287,0.046,0.093
1318.307,0.069,-0.044
1318.327,0.096,0.045
1318.347,0.125,0.058
1318.367,0.129,0.006
1318.387,0.187,-0.023
1318.407,0.171,-0.009
1318.427,0.107,0.065
1318.447,0.159,-0.091
1318.467,0.145,-0.077
1318.487,0.151,0.012
1318.507,0.214,-0.005
1318.527,0.199,-0.043
1318.547,0.07,0.051
1318.567,0.237,-0.1
1318.587,0.168,0.037
1318.607,0.224,-0.116
1318.627,0.197,-0.063
1318.647,0.22,-0.117
1318.667,0.079,-0.054
1318.687,0.172,-0.101
1318.707,0.162,-0.099
1318.727,0.129,-0.119
1318.747,0.15,0.014
1318.767,0.088,-0.108
1318.787,0.085,-0.201
1318.807,-0.004,-0.053
1318.827,-0.022,-0.133
1318.847,0.062,-0.138
1318.867,-0.067,-0.047
1318.887,-0.111,-0.017
1318.907,-0.072,-0.098
1318.927,-0.135,-0.114
1318.947,-0.11,-0.161
1318.967,-0.097,-0.047
1318.987,-0.045,-0.067
1319.007,-0.152,-0.047
1319.027,-0.068,-0.09
1319.047,-0.229,-0.045
1319.067,-0.125,-0.133
1319.087,-0.131,-0.155
1319.107,-0.09,0.005
1319.127,-0.219,-0.075
1319.147,-0.261,-0.056
1319.167,-0.203,-0.033
1319.187,-0.253,-0.003
1319.207,-0.195,-0.1
1319.227,-0.164,-0.208
1319.247,-0.145,-0.02
1319.267,-0.209,-0.02
1319.287,-0.264,-0.081
1319.307,-0.156,-0.018
1319.327,-0.156,-0.031
1319.347,-0.04,0.012
1319.367,-0.072,-0.037
1319.387,-0.071,-0.128
1319.407,-0.141,-0.01
1319.427,-0.005,0.065
1319.447,-0.055,-0.055
1319.467,-0.05,-0.026
1319.487,-0.036,0.022
1319.507,0.066,-0.012
1319.527,0.078,-0.042
1319.547,0.065,0.005
1319.567,0.182,0.026
1319.587,0.098,0.049
1319.607,0.18,0.042
1319.627,0.244,0.014
1319.647,0.27,-0.027
1319.667,0.199,0.027
1319.687,0.211,0.123
1319.707,0.185,0.088
1319.727,0.164,0.01
1319.747,0.176,0.055
1319.767,0.142,0.133
1319.787,0.168,0.037
1319.807,0.223,0.165
1319.827,0.244,0.186
1319.847,0.182,0.058
1319.867,0.187,0.072
1319.887,0.148,0.126
1319.907,0.227,0.126
1319.927,0.11,0.102
1319.947,0.157,0.062
1319.967,0.052,0.098
1319.987,0.085,0.147
1320.007,0.116,0.091
1320.027,0.03,0.17
1320.047,0.131,0.103
1320.067,0.029,0.158
1320.087,0.044,0.073
1320.107,-0.111,0.143
1320.127,-0.082,0.037
1320.147,-0.011,0.003
1320.167,-0.071,0.04
1320.187,-0.011,0.144
1320.207,-0.07,0.057
1320.227,-0.058,0.064
1320.247,-0.16,0.121
1320.267,-0.179,0.059
1320.287,-0.139,0.065
1320.307,-0.134,0.006
1320.327,-0.212,-0.09
1320.347,-0.066,0.041
1320.367,-0.222,0.059
1320.387,-0.124,0.114
1320.407,-0.192,0.02
1320.427,-0.216,0.141
1320.447,-0.144,0.022
1320.467,-0.228,0.01
1320.487,-0.148,0.041
1320.507,-0.15,-0.111
1320.527,-0.216,0.059
1320.547,-0.218,-0.016
1320.567,-0.245,-0.06
1320.587,-0.186,-0.072
1320.607,-0.208,-0.135
1320.627,-0.121,0.002
1320.647,-0.141,-0.011
1320.667,0.007,-0.032
1320.687,-0.131,-0.042
1320.707,-0.095,-0.094
1320.727,0.07,-0.066
1320.747,0.031,-0.069
1320.767,0.041,-0.153
1320.787,0.056,0.042
1320.807,0.07,-0.135
1320.827,0.14,-0.113
1320.847,0.055,-0.006
1320.867,0.102,-0.176
1320.887,0.157,-0.103
1320.907,0.043,-0.126
1320.927,0.162,-0.176
1320.947,0.17,-0.131
1320.967,0.23,-0.071
1320.987,0.161,-0.021
1321.007,0.183,-0.148
1321.027,0.18,-0.143
1321.047,0.083,-0.002
1321.067,0.151,-0.089
1321.087,0.139,-0.057
1321.107,0.151,-0.215
1321.127,0.199,-0.039
1321.147,0.2,-0.211
1321.167,0.182,-0.132
1321.187,0.167,-0.072
1321.207,0.101,-0.037
1321.227,0.138,-0.089
1321.247,0.079,-0.079
1321.267,0.073,-0.087
1321.287,0.17,-0.084
1321.307,0.031,-0.059
1321.327,0.021,-0.056
1321.347,-0.004,-0.063
1321.367,-0.007,-0.075
1321.387,-0.019,-0.119
1321.407,-0.018,-0.019
1321.427,-0.074,-0.061
1321.447,-0.125,-0.054
1321.467,-0.06,-0.078
1321.487,-0.105,0.02
1321.507,-0.144,-0.02
1321.527,-0.15,-0.078
1321.547,-0.181,0.131
1321.567,-0.197,-0.038
1321.587,-0.231,0.018
1321.607,-0.191,-0.071
1321.627,-0.21,-0.005
1321.647,-0.29,0.022
1321.667,-0.219,0.063
1321.687,-0.188,0.052
1321.707,-0.175,0.017
1321.727,-0.168,-0.025
1321.747,-0.2,0.128
1321.767,-0.188,0.146
1321.787,-0.067,0.026
1321.807,-0.174,0.027
1321.827,-0.232,0.013
1321.847,-0.132,0.115
1321.867,-0.103,0.004
1321.887,-0.036,0.043
1321.907,-0.137,0.087
1321.927,-0.027,0.047
1321.947,-0.073,0.136
1321.967,0.077,0.061
1321.987,-0.014,0.096
1322.007,0.041,0.135
1322.027,0.097,0.028
1322.047,0.097,0.128
1322.067,0.065,0.058
1322.087,0.151,0.089
1322.107,0.139,0.084
1322.127,0.103,0.164
1322.147,0.133,0.101
1322.167,0.219,0.082
1322.187,0.193,0.114
1322.207,0.223,0.214
1322.227,0.098,0.063
1322.247,0.13,0.154
1322.267,0.211,0.241
1322.287,0.218,0.092
1322.307,0.207,0.127
1322.327,0.251,0.147
1322.347,0.107,0.114
1322.367,0.211,0.175
1322.387,0.24,0.085
1322.407,0.114,0.143
1322.427,0.129,0.14
1322.447,0.055,-0.001
1322.467,0.117,0.065
1322.487,0.105,0.164
1322.507,0.113,0.109
1322.527,0.102,-0.038
1322.547,0.069,-0.025
1322.567,0.063,-0.01
1322.587,0.108,0.067
1322.607,-0.041,0.059
1322.627,-0.004,0.07
1322.647,-0.028,-0.015
1322.667,-0.028,-0.071
1322.687,-0.102,-0.077
1322.707,-0.079,0.005
1322.727,-0.052,-0.063
1322.747,-0.153,0.097
1322.767,-0.075,-0.043
1322.787,-0.206,-0.057
1322.807,-0.178,-0.059
1322.827,-0.159,0.055
1322.847,-0.147,-0.111
1322.867,-0.188,-0.048
1322.887,-0.229,-0.042
1322.907,-0.181,0.028
1322.927,-0.125,-0.122
1322.947,-0.162,-0.11
1322.967,-0.279,-0.082
1322.987,-0.117,-0.092
1323.007,-0.262,-0.136
1323.027,-0.127,-0.057
1323.047,-0.192,-0.091
1323.067,-0.165,-0.082
1323.087,-0.1,0.035
1323.107,-0.033,-0.169
1323.127,-0.113,-0.111
1323.147,-0.067,-0.08
1323.167,0.039,-0.206
1323.187,-0.021,-0.116
1323.207,-0.034,-0.084
1323.227,0.036,-0.036
1323.247,0.093,-0.095
1323.267,0.051,-0.109
1323.287,0.052,-0.178
1323.307,0.163,-0.024
1323.327,0.081,-0.077
1323.347,0.084,-0.106
1323.367,0.162,0.01
1323.387,0.139,0.014
1323.407,0.196,-0.113
1323.427,0.114,-0.066
1323.447,0.254,-0.013
1323.467,0.229,-0.09
1323.487,0.22,-0.046
1323.507,0.138,0.021
1323.527,0.121,0.002
1323.547,0.102,-0.023
1323.567,0.229,-0.107
1323.587,0.177,-0.06
1323.607,0.121,-0.05
1323.627,0.312,0.01
1323.647,0.22,-0.003
1323.667,0.16,-0.005
1323.687,0.249,-0.054
1323.707,0.181,0.171
1323.727,0.184,0.016
1323.747,0.047,-0.056
1323.767,0.091,0.079
1323.787,0.149,0.052
1323.807,0.044,0.028
1323.827,0.087,0.047
1323.847,0.081,0.046
1323.867,-0.021,-0.015
1323.887,-0.003,0.079
1323.907,-0.083,0.115
1323.927,-0.024,0.138
1323.947,-0.05,0.067
1323.967,-0.121,0.052
1323.987,-0.118,0.128
1324.007,-0.067,0.034
1324.027,-0.15,0.004
1324.047,-0.178,0.111
1324.067,-0.162,0.129
1324.087,-0.121,0.016
1324.107,-0.223,0.09
1324.127,-0.188,0.088
1324.147,-0.163,0.089
1324.167,-0.262,0.08
1324.187,-0.163,0.061
1324.207,-0.239,0.093
1324.227,-0.294,0.104
1324.247,-0.168,0.133
1324.267,-0.061,0.157
1324.287,-0.102,0.061
1324.307,-0.246,0.114
1324.327,-0.192,0.12
1324.347,-0.122,0.041
1324.367,-0.064,0.066
1324.387,-0.122,0.091
1324.407,-0.176,0.071
1324.427,-0.058,0.072
1324.447,-0.111,0.125
1324.467,-0.084,0.078
1324.487,0.133,0.086
1324.507,-0.032,0.069
1324.527,0.102,0.091
1324.547,-0.015,0.077
1324.567,0.048,0.04
1324.587,0.054,0.072
1324.607,0.172,0.043
1324.627,0.241,0.003
1324.647,0.203,0.057
1324.667,0.158,0.103
1324.687,0.156,0.027
1324.707,0.114,-0.075
1324.727,0.183,0.05
1324.747,0.21,-0.047
1324.767,0.239,-0.028
1324.787,0.11,0.009
1324.807,0.185,-0.068
1324.827,0.279,-0.066
1324.847,0.183,0.001
1324.867,0.22,0.037
1324.887,0.244,-0.059
1324.907,0.201,0.021
1324.927,0.188,-0.057
1324.947,0.166,-0.137
1324.967,0.062,-0.054
1324.987,0.079,-0.009
1325.007,0.19,-0.049
1325.027,-0.014,0.014
1325.047,0.074,-0.092
1325.067,0.04,-0.147
1325.087,0.103,-0.057
1325.107,-0.062,-0.065
1325.127,-0.082,-0.155
1325.147,-0.048,-0.064
1325.167,-0.015,-0.135
1325.187,-0.01,-0.136
1325.207,-0.049,-0.024
1325.227,-0.229,-0.058
1325.247,-0.109,-0.203
1325.267,-0.102,-0.041
1325.287,-0.09,-0.183
1325.307,-0.133,-0.015
1325.327,-0.219,-0.091
1325.347,-0.228,-0.034
1325.367,-0.242,-0.165
1325.387,-0.146,-0.221
1325.407,-0.11,0.015
1325.427,-0.264,-0.116
1325.447,-0.183,-0.017
1325.467,-0.223,-0.07
1325.487,-0.235,-0.105
1325.507,-0.237,-0.108
1325.527,-0.183,-0.094
1325.547,-0.168,-0.03
1325.567,-0.278,-0.077
1325.587,-0.059,-0.018
1325.607,-0.227,-0.046
1325.627,-0.123,-0.003
1325.647,-0.115,-0.126
1325.667,-0.018,0.032
1325.687,0.022,0.007
1325.707,-0.019,0.056
1325.727,0.058,0.053
1325.747,0.079,0.029
1325.767,-0.086,0.0
1325.787,0.061,0.049
1325.807,0.095,0.067
1325.827,0.002,0.024
1325.847,0.06,0.043
1325.867,0.117,0.02
1325.887,0.166,0.128
1325.907,0.161,0.03
1325.927,0.192,0.006
1325.947,0.236,-0.03
1325.967,0.258,0.114
1325.987,0.172,0.026
1326.007,0.193,0.069
1326.027,0.154,0.068
1326.047,0.144,0.162
1326.067,0.207,0.094
1326.087,0.213,-0.066
1326.107,0.184,0.076
1326.127,0.221,0.055
1326.147,0.216,0.049
1326.167,0.197,0.093
1326.187,0.134,0.203
1326.207,0.142,0.023
1326.227,0.116,0.089
1326.247,0.171,0.115
1326.267,0.142,0.082
1326.287,0.106,0.09
1326.307,0.015,0.137
1326.327,0.057,-0.001
1326.347,0.068,0.104
1326.367,0.042,0.055
1326.387,-0.038,0.054
1326.407,-0.054,0.073
1326.427,-0.058,0.114
1326.447,-0.088,0.06
1326.467,-0.03,0.035
1326.487,-0.102,0.155
1326.507,-0.176,0.1
1326.527,-0.109,0.055
1326.547,-0.076,0.079
1326.567,-0.122,0.076
1326.587,-0.16,0.096
1326.607,-0.216,0.028
1326.627,-0.167,0.074
1326.647,-0.166,0.031
1326.667,-0.242,-0.091
1326.687,-0.132,-0.01
1326.707,-0.224,0.089
1326.727,-0.231,-0.026
1326.747,-0.179,-0.058
1326.767,-0.137,0.011
1326.787,-0.11,0.007
1326.807,-0.154,0.035
1326.827,-0.17,0.004
1326.847,-0.102,-0.058
1326.867,-0.127,0.107
1326.887,-0.172,-0.012
1326.907,-0.136,-0.031
1326.927,-0.089,-0.003
1326.947,-0.01,-0.093
1326.967,0.029,-0.056
1326.987,-0.11,-0.126
1327.007,0.024,0.065
1327.027,-0.033,-0.126
1327.047,0.045,-0.141
1327.067,0.145,-0.084
1327.087,0.008,-0.097
1327.107,0.086,-0.157
1327.127,0.156,-0.086
1327.147,0.164,-0.109
1327.167,0.21,-0.084
1327.187,0.062,-0.088
1327.207,0.157,-0.014
1327.227,0.197,-0.183
1327.247,0.167,-0.093
1327.267,0.23,-0.109
1327.287,0.19,-0.118
1327.307,0.219,-0.021
1327.327,0.072,-0.133
1327.347,0.25,-0.064
1327.367,0.125,-0.183
1327.387,0.251,-0.095
1327.407,0.211,-0.153
1327.427,0.178,-0.145
1327.447,0.185,-0.097
1327.467,0.107,-0.124
1327.487,0.182,-0.093
1327.507,0.189,-0.044
1327.527,0.112,-0.033
1327.547,0.114,-0.068
1327.567,0.076,-0.071
1327.587,0.053,-0.08
